id,type,modified,language,license,rightsHolder,accessRights,bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,materialSampleID,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,otherCatalogNumbers,associatedMedia,associatedReferences,associatedSequences,associatedTaxa,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,eventID,parentEventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,typeStatus,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks
767127058,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127058,BOMBUS25540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127059,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127059,BOMBUS25541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127060,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127060,BOMBUS25542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127061,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127061,BOMBUS25543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127062,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127062,BOMBUS25544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127063,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127063,BOMBUS25545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127064,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127064,BOMBUS25546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127065,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127065,BOMBUS25547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127066,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127066,BOMBUS25548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127067,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127067,BOMBUS25549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127068,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127068,BOMBUS2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,8,23,,,,,,,,,,,,,USA,,New York,,,Mt. Marcy; Adirondack Lodge,,,,,,,,,,,,,44.11268,-73.92374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767127069,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127069,BOMBUS25550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127070,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127070,BOMBUS25551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127071,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127071,BOMBUS25552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Science Focus HS,,,,,,,,,,,,,40.801,-96.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127072,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127072,BOMBUS25553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,10,11,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127073,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127073,BOMBUS25554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,10,11,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127074,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127074,BOMBUS25555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,10,11,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127075,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127075,BOMBUS25556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,10,11,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127076,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127076,BOMBUS25557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,10,11,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127077,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127077,BOMBUS25558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127078,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127078,BOMBUS25559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127079,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127079,BOMBUS2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,8,23,,,,,,,,,,,,,USA,,New York,,,Mt. Marcy; Adirondack Lodge,,,,,,,,,,,,,44.11268,-73.92374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767127080,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127080,BOMBUS25560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,7,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127081,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127081,BOMBUS25561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127082,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127082,BOMBUS25562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127083,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127083,BOMBUS25563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,21,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127084,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127084,BOMBUS25564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,17,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127085,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127085,BOMBUS25565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,17,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127086,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127086,BOMBUS25566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,11,15,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127087,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127087,BOMBUS25567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,6,16,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127088,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127088,BOMBUS25568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,6,16,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127089,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127089,BOMBUS25569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7,25,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127090,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127090,BOMBUS2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,8,23,,,,,,,,,,,,,USA,,New York,,,Mt. Marcy; Adirondack Lodge,,,,,,,,,,,,,44.11268,-73.92374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767127091,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127091,BOMBUS25570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7,13,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127092,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127092,BOMBUS25571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127093,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127093,BOMBUS25572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127094,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127094,BOMBUS25573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7,20,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127095,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127095,BOMBUS25574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,8,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127096,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127096,BOMBUS25575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,8,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127097,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127097,BOMBUS25576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,8,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127098,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127098,BOMBUS25577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,8,8,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,UNL East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127099,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127099,BOMBUS25578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,17,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127100,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127100,BOMBUS25579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,8,17,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,East Campus,,,,,,,,,,,,,40.83056,-96.66944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767127101,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767127101,BOMBUS2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,8,23,,,,,,,,,,,,,USA,,New York,,,Mt. Marcy; Adirondack Lodge,,,,,,,,,,,,,44.11268,-73.92374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
